commit	date	subject	tags	groups	file_count
197adf129e969e9e5a6e6432c816778dadfecc5d	2020-10-18	(BUG) Fixed RC-183 (fixed CPP processing of header files)	area:src;area:tests;src:backend:unparser;src:frontend;src:frontend:sage;src:midend	src/backend/unparser;src/frontend/SageIII;src/midend;tests	10
b93f31a4a3cd583bb989f11106e069f24294b7ae	2020-10-17	(Release) Incremented version to 0.11.4.13	area:cmake;area:src;drop:frontend-other;inventory:autotools;src:frontend	autotools;src/frontend/OTHER;topfiles	4
4521b7422d5cc8e1949dfaa2f8225fcce252237f	2020-10-16	Merge commit '02dc2d004cc2f85d7905ce1b761778a536df3cfc' into HEAD			0
682d7068bfdd2ff8ec8fd428c5c5d96b74205ef4	2020-10-16	(Release) Incremented version to 0.11.4.12	area:cmake;area:src;drop:frontend-other;inventory:autotools;src:frontend	autotools;src/frontend/OTHER;topfiles	4
dde5df56d8e28296d3eaf657a53c23200fd43b14	2020-10-16	(codethorn) Refactoring: introduce PAFAnalysisBase		projects	8
02dc2d004cc2f85d7905ce1b761778a536df3cfc	2020-10-16	(codethorn) merge with dev master			0
5b490f141166a4279c8bfa67cd4e47914f66db55	2020-10-16	Merge commit '1b2381f82a52e5d42f616456cd6bec362608f0eb' into HEAD			0
b8d125f92b190631d1f392925a2efb1df2593057	2020-10-16	(Release) Incremented version to 0.11.4.11	area:cmake;area:src;drop:frontend-other;inventory:autotools;src:frontend	autotools;src/frontend/OTHER;topfiles	4
1b2381f82a52e5d42f616456cd6bec362608f0eb	2020-10-16	(Ada) Categorized pass and failed ASIS tests	area:tests	tests	1
e63d7c35f8825026e5d9b66da84b245f748e1b3c	2020-10-16	Merge commit 'd45a8becb6a349557ca0f0ea1b65471a1b918e76' into HEAD			0
d45a8becb6a349557ca0f0ea1b65471a1b918e76	2020-10-16	(Ada) Fixes to move obj directory of ASIS tests into ROSE build tree	area:src;area:tests;drop:frontend-other;src:frontend	src/frontend/OTHER;tests	3
41e059b2d12d685526ff1f3561f5581e0804234c	2020-10-16	(Ada) Moved ASIS tests into test directory	area:src;area:tests;drop:frontend-other;inventory:autotools;src:frontend	autotools;src/frontend/OTHER;tests	52
a2007de9092fdc4bd299a3c24cb3a7fded926423	2020-10-16	(AST consistency check) check namespace global vs. local definition's symbol counts	area:src;src:midend	src/midend	1
6e720167f06677290bb3fdb58a33a4c1c9780add	2020-10-15	(Release) Incremented version to 0.11.4.10	area:cmake;area:src;drop:frontend-other;inventory:autotools;src:frontend	autotools;src/frontend/OTHER;topfiles	4
4b0f32fcf4eb1036c6414e908c6c62bb8715aa4e	2020-10-15	Merge commit 'fd483840faaed302c044397b9ab3923c638085ae' into HEAD			0
005e336b7a70b3e822786f07672e8987568693c7	2020-10-15	(Release) Incremented version to 0.11.4.9	area:cmake;area:src;drop:frontend-other;inventory:autotools;src:frontend	autotools;src/frontend/OTHER;topfiles	4
e37cb9d3062309bb828fd802b9b8cde6c28ec35a	2020-10-15	Merge branch 'master' of rosecompiler1.llnl.gov:rose/scratch/rose			0
ab08cb193fe85acc1b902452bee534f4377f9ffe	2020-10-15	(SageInterface) create alias symbols for global definition of namespaces	area:src;src:frontend;src:frontend:sage;src:midend	src/frontend/SageIII;src/midend	2
fd483840faaed302c044397b9ab3923c638085ae	2020-10-15	(Jovial) Implemented BoundsFunction	area:src;area:tests;drop:frontend-other;src:frontend	src/frontend/OTHER;tests	4
c03919c8c421dd7ebe2b82cb9cd3a6056f843229	2020-10-15	(Ada) extended Ada backend support	area:src;area:tests;drop:frontend-other;src:backend:unparser;src:frontend	projects;src/backend/unparser;src/frontend/OTHER;tests	8
77914856084e2991d895fd426599c8bcbfa4dd0c	2020-10-15	(Ada) set parent of SgInitializedName nodes	area:src;drop:frontend-other;src:frontend;src:frontend:sage;src:rosetta	src/ROSETTA;src/frontend/OTHER;src/frontend/SageIII	4
341c7c4e8ad8ccf609b685095d88beffcb7c576f	2020-10-15	(wip)	area:src;drop:frontend-other;src:frontend	src/frontend/OTHER	1
e10303ba81f54deaa899e49169ae14f5b48064e2	2020-10-15	(Ada) Name ROSE AST output file according to input	area:src;area:tests;drop:frontend-other;src:frontend	src/frontend/OTHER;tests	3
d151f92778db3023d56e6984edab6a05456e473e	2020-10-15	(Release) Incremented version to 0.11.4.8	area:cmake;area:src;drop:frontend-other;inventory:autotools;src:frontend	autotools;src/frontend/OTHER;topfiles	4
07ec9f8cd072eefb4131a5be6ad5b9c1872f5595	2020-10-14	Merge commit '59bc831ec575726498fdc1b7aaf7552935cc4e36' into HEAD			0
304843562841a6b82976c2d3cc172aeebeffa18d	2020-10-14	(Release) Incremented version to 0.11.4.7	area:cmake;area:src;drop:frontend-other;inventory:autotools;src:frontend	autotools;src/frontend/OTHER;topfiles	4
41fedf983c182034b88b0975fd06b9e6cf7ac62d	2020-10-14	Merge commit '4c1ef39521a7a094d8d141334d26503d0b9b3ecb' into HEAD			0
09bf2afa2afc7932911e9711c6c7dff1de0f8481	2020-10-14	(Release) Incremented version to 0.11.4.6	area:cmake;area:src;drop:frontend-other;inventory:autotools;src:frontend	autotools;src/frontend/OTHER;topfiles	4
198a4b90c9e8efa44e95888ace7326211aa2986b	2020-10-14	(Clang FE) Fix C hello-world	area:src;src:frontend;src:frontend:clang	src/frontend/CxxFrontend/Clang	3
59bc831ec575726498fdc1b7aaf7552935cc4e36	2020-10-14	(AST Dot graph) lightgreen to green to avoid unsupported color	area:src;src:frontend;src:frontend:sage	src/frontend/SageIII	1
4c1ef39521a7a094d8d141334d26503d0b9b3ecb	2020-10-14	(Ada) Added linking info of libdot_asis to rose-config	area:src	src	1
991ba047e456f73777421a8d7599c1aec64976a9	2020-10-14	Merge commit 'bb6300f3705d45c77f5a4c63a590de06bd3855fa' into HEAD			0
7b5ef49536926e22678602cd43fa8378d0f91ce4	2020-10-14	(Release) Incremented version to 0.11.4.5	area:cmake;area:src;drop:frontend-other;inventory:autotools;src:frontend	autotools;src/frontend/OTHER;topfiles	4
d09c21ec48f6995d529e2df47ae9ae873c18c43a	2020-10-13	Merge commit 'cc1adbd34db451ad33d43a4fef84f34fc8148c26' into HEAD			0
1bd3ec8b387abec0d24e7236ba9ff60a6ef410e4	2020-10-13	(Release) Incremented version to 0.11.4.4	area:cmake;area:src;drop:frontend-other;inventory:autotools;src:frontend	autotools;src/frontend/OTHER;topfiles	4
bb6300f3705d45c77f5a4c63a590de06bd3855fa	2020-10-13	(Jovial) Working on StatusItemDescription as a type for a variable decl	area:src;area:tests;drop:frontend-other;src:frontend	src/frontend/OTHER;tests	2
e362d9bf27a9b3fdb6d6a127b050672a095da93b	2020-10-13	Merge commit 'b3ec29edadd9192caaabb0b363a1f031d27e5ad2' into HEAD			0
ed79f800c41d70d0addd0ec6f0abd0f0c79b9ef0	2020-10-13	(Release) Incremented version to 0.11.4.3	area:cmake;area:src;drop:frontend-other;inventory:autotools;src:frontend	autotools;src/frontend/OTHER;topfiles	4
cc1adbd34db451ad33d43a4fef84f34fc8148c26	2020-10-13	(SageInterface) support move declarations between Ada package and namespace definition	area:src;src:frontend;src:frontend:sage	src/frontend/SageIII	2
b3ec29edadd9192caaabb0b363a1f031d27e5ad2	2020-10-13	Merge branch 'master' of rosecompiler1.llnl.gov:rose/scratch/rose			0
2ed4f55b2964287f847a1026fc7aba65a5cb12b5	2020-10-13	(Ada) moved libdot_asis.so into build tree and setup ROSE_RPATH	area:src;drop:frontend-other;inventory:autotools;src:frontend	autotools;src;src/frontend/OTHER	6
4dc83109b7cef32ae46df9a1576a1c77f7c70e48	2020-10-13	(Jovial) Fixed Jenkins race condition on file order dependency	area:tests	tests	1
bab7dfa8e8a19a5d44b8518aaeb18c4f0452d05e	2020-10-13	Merge remote-tracking branch 'upstream/develop' into implement-functions			0
c43aee605fa76674c26ff6fbed35a31b71e09ba3	2020-10-13	(Jovial) Implemented call to function without a declaration	area:src;area:tests;drop:frontend-other;src:frontend	src/frontend/OTHER;tests	3
1aba28d68741ff9c143ca17241623ded3a14c6ac	2020-10-12	(Jovial) Generalized BitFormulaNOT ambiguity	area:src;area:tests;drop:frontend-other;src:frontend	src/frontend/OTHER;tests	3
55fcae23e116fc24f1ed4b542e25ec77d9b85974	2020-10-12	Merge branch 'master' of rosecompiler1.llnl.gov:rose/scratch/rose			0
ffeff46293472b852998781aaecf786e6fdf9681	2020-10-12	(Release) Incremented version to 0.11.4.2	area:cmake;area:src;drop:frontend-other;inventory:autotools;src:frontend	autotools;src/frontend/OTHER;topfiles	4
93409a9c01ebf9aeb8e084b713bea02816a51679	2020-10-12	(Jovial) Fixed symbol lookup problem for WhileStatement	area:src;area:tests;drop:frontend-other;src:frontend	src/frontend/OTHER;tests	3
ca8f18609fa4c89df88058b52c2c0f7b60d9df3b	2020-10-12	Merge commit '76329fc97f4826918f6926aec20c5e97e52ea05a' into HEAD			0
76329fc97f4826918f6926aec20c5e97e52ea05a	2020-10-12	(Ada) add new tests and Makefile lists	area:src;area:tests;drop:frontend-other;src:frontend	src/frontend/OTHER;tests	7
025ade51b2a06827e11ed2256995fe3f24da4a6d	2020-10-12	Merge branch 'master' of rosecompiler1.llnl.gov:rose/scratch/rose			0
6d7994bdcc0c255a705cd361f9bb5ddaf58fd639	2020-10-12	(Release) Incremented version to 0.11.4.1	area:cmake;area:src;drop:frontend-other;inventory:autotools;src:frontend	autotools;src/frontend/OTHER;topfiles	4
37b62f55f42e300051c015c29f193da41ba2a89a	2020-10-12	(Ada) break up Makefile lists into files	area:src;area:tests;drop:frontend-other;src:frontend	src/frontend/OTHER;tests	2
403b91476c7158152d55a485b68622eaa338aaea	2020-10-12	(Testing) New undocumented switch to aid testing conditional tools	area:src;area:tools	src;tools	6
dcb40328effa10d16b60ce8d39edf7c6ee8d0463	2020-10-12	(Sawyer) Command-line switch args saved in interval sets	area:src;src:util	src/util	1
d8c1db190fb8a87a6140e3be34ba9e9d393e50fa	2020-10-12	(Quality) Fixed compiler warnings	area:src;drop:frontend-other;src:frontend	src/frontend/OTHER	1
4d0ba28c30f87074a889de7d154b2932f81a1382	2020-10-12	(C++11) Removed C++11 features that cannot make it through Jenkins yet	area:src;area:tools;src:midend	src/midend;tools	5
15747a5b7f4a94d29fc721e4d6635cb0b8d7523e	2020-10-12	(Configure) Fixed error message typo	inventory:autotools	autotools	1
a3a264096b51dc7110b2ea7448ce1e2ad68aa79e	2020-10-12	(Concolic) Work on syscall handling	area:src;src:midend	src/midend	2
778ceb4b8072922139bfedb80f6ff28da28de9c4	2020-10-12	(Binary Analysis) ARM A64 model checker work	area:src;drop:frontend-other;src:frontend;src:midend	src/frontend/OTHER;src/midend	4
34fbc4bdd8b40547c2acd48524c016f9eba6feb3	2020-10-12	(Binary Analysis) Additional ELF PLT parse rules for i386	area:src;drop:frontend-other;src:frontend	src/frontend/OTHER	4
7363ae30d5546fab34fefdf468edc0caa09212db	2020-10-12	(GitLab) Moved binary analysis testing to installation repo		.gitlab-binary-analysis.yml	1
e777250368575eb65f86519753c6aa22e2a08c38	2020-10-12	(Binary Analysis) Cleaned up warnings; fixed a typo in output	area:src;area:tests;area:tools;src:midend	projects;src/midend;tests;tools	5
75639d3ec1336da15766ed05a54af4cc999bccd0	2020-10-12	(GitLab) Updating CI instructions		.gitlab-binary-analysis.yml;.gitlab-ci.yml	2
bdb0473f4beb366e6b5380ad690e5a0f6736ed55	2020-10-11	(ROSE) Incremented version to 0.11.4.0	area:cmake;inventory:autotools	autotools;topfiles	2
c90cc6b29063f0912e3e3cef7008e434c1cb118c	2020-10-11	(Release) Incremented version to 0.11.3.15	area:cmake;area:src;drop:frontend-other;inventory:autotools;src:frontend	autotools;src/frontend/OTHER;topfiles	4
937742dbeb5274e990a172df5391ed13c6518859	2020-10-11	Merge commit '387f1be193b2cc691a044198e3549d4b5c2a5fde' into HEAD			0
e4fa1cce15249ef9ef0f2ac3fc18ca12a24b6de7	2020-10-11	(Release) Incremented version to 0.11.3.14	area:cmake;area:src;drop:frontend-other;inventory:autotools;src:frontend	autotools;src/frontend/OTHER;topfiles	4
387f1be193b2cc691a044198e3549d4b5c2a5fde	2020-10-11	(BUG) Fixed RC-183 (fixed backend command line generation for tools)	area:src;src:backend:unparser;src:frontend;src:frontend:sage;src:rosetta	src/ROSETTA;src/backend/unparser;src/frontend/SageIII	4
b92c5e45ce2299e2ec99e9edd141bb331347d5bd	2020-10-11	(Jovial) Implemented multiple nondefining declarations	area:src;area:tests;drop:frontend-other;src:frontend;src:frontend:sage	src/frontend/OTHER;src/frontend/SageIII;tests	6
62e3d90236a22da32a79aabea7436991f5e975f4	2020-10-10	Merge branch 'master' of rosecompiler1.llnl.gov:rose/scratch/rose			0
42c7c60cf964dca2e4ae668e44ad38d6e10fd5fd	2020-10-10	(Release) Incremented version to 0.11.3.13	area:cmake;area:src;drop:frontend-other;inventory:autotools;src:frontend	autotools;src/frontend/OTHER;topfiles	4
46f401aa59de7c4c96cab408dc0f066e973a07e0	2020-10-10	Merge branch 'master' of rosecompiler1.llnl.gov:rose/scratch/rose			0
d89740af76e1650d2598508b881df11370337fc0	2020-10-10	Merge commit 'b072052582de24875e3eb89833bc3391718e4544' into HEAD			0
e23d9fd1bed7da43cc7e6d8d16dee91d75891a6c	2020-10-10	(Release) Incremented version to 0.11.3.12	area:cmake;area:src;drop:frontend-other;inventory:autotools;src:frontend	autotools;src/frontend/OTHER;topfiles	4
b9e81afe207ca16a4162b3d309d9c3e93e7c8921	2020-10-10	(BUG) Fixed RC-183 (new location for test uning unparaseAttributes)	area:src;drop:frontend-other;src:frontend	src/frontend/OTHER	1
